id,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_phone_verification,reviews_per_month
8193332,1bed condo near water and Fremont,9318707,Herry,2013-10-09,"Seattle, Washington, United States",within a few hours,100.0,99.96715927750411,0,,1.0,1.0,Queen Anne,Seattle,WA,98109,Seattle,"Seattle, WA",United States,47.64665843980952,-122.35681489262724,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,100.0,1000.0,2500.0,,25.0,1,0.0,1,1125,4 weeks ago,1,0,0,2,126,1,2015-12-01,2015-12-01,80.0,10.0,10.0,10.0,10.0,10.0,8.0,f,0,flexible,f,0.86
7957904,Cozy 1 Bedroom in Queen Anne,41969815,Brian,2015-08-20,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.65247213891898,-122.36907776663206,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,,,,61.71090387374462,1,0.0,1,1125,4 months ago,1,0,0,0,111,2,2015-08-23,2015-09-09,80.0,9.0,9.0,8.0,8.0,9.0,10.0,f,1,flexible,f,0.44
4555997,New! Bright Queen Anne Studio,18342756,Becky,2014-07-18,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.65349155528919,-122.36974127038262,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,80.0,550.0,1999.0,150.0,45.0,1,0.0,4,1125,2 weeks ago,1,12,42,71,159,21,2015-03-29,2015-12-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,2.23
2267088,2 BDR GARDEN APT + PATIO/GRILL+PKG,9560339,Barbara And Michael,2013-10-21,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64530244683545,-122.36090611299028,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,110.0,785.0,2750.0,,40.0,4,25.0,2,1125,3 days ago,1,12,26,41,283,60,2014-02-22,2015-12-29,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,1,moderate,f,2.64
108468,"Magazine Profiled, View, Gorgeous ",561271,Perrin,2011-05-05,"San Diego, California, United States",within a day,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.6452880124382,-122.37264242636508,House,Entire home/apt,9,3.0,4.0,5.0,Real Bed,395.0,,,500.0,250.0,9,10.0,3,30,1 week ago,1,30,60,90,365,2,2012-01-21,2015-10-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,0.04
6400379,"Private, Quiet room close to SPU",26130164,Alex,2015-01-14,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Queen Anne,2.0,2.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64353087698336,-122.36083387335496,House,Private room,2,1.0,1.0,1.0,Real Bed,88.0,620.0,1225.0,,35.0,1,0.0,1,1125,2 weeks ago,1,10,40,70,345,21,2015-06-14,2015-12-27,94.0,10.0,10.0,9.0,9.0,10.0,9.0,f,0,moderate,f,3.07
5948003,Quiet bedroom with private bathroom,24429939,Nicolas,2014-12-03,"Seattle, Washington, United States",within a few hours,100.0,100.0,1,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.641451509062776,-122.37418789203667,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,55.0,,1664.0,,20.0,1,0.0,3,1125,a week ago,1,25,55,84,84,31,2015-04-17,2015-09-21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,3.54
5058086,5 star Luxury + Urban Tranquility,10194168,Hollis,2013-11-22,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64491324750283,-122.3734627733431,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,145.0,650.0,,200.0,100.0,2,60.0,2,14,a week ago,1,28,56,79,354,23,2015-04-30,2015-12-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,1,moderate,f,2.76
1209255,Fabulous 3BR Queen Anne Home,1303314,Dan + Suzanne,2011-10-17,"Seattle, Washington, United States",within a day,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64094709939915,-122.357374824587,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,425.0,,,500.0,150.0,1,0.0,2,21,4 weeks ago,1,13,13,13,260,38,2013-07-02,2015-11-04,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,0,strict,f,1.24
1914051,Queen Anne Stylish Apt Near City,9232171,Anna,2013-10-04,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Queen Anne,2.0,2.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64141466138152,-122.365496027281,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,114.0,678.0,2394.0,250.0,50.0,2,50.0,2,1125,today,1,10,35,38,309,66,2014-02-18,2015-12-13,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,2.89
2923529,Fremont Sunrise View,14926558,Sarah And Katie,2014-04-30,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98109,Seattle,"Seattle, WA",United States,47.64652744484477,-122.35433431586048,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,110.0,1000.0,3000.0,300.0,50.0,2,20.0,2,1125,yesterday,1,16,37,67,342,63,2014-05-20,2015-11-22,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,3.18
1027860,"Modern Home, Kid-Friendly with View",34943,Kim,2009-08-30,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.6507952493895,-122.3723846328047,House,Entire home/apt,5,2.0,2.0,4.0,Real Bed,300.0,,,150.0,150.0,1,0.0,7,30,8 months ago,1,0,3,33,308,2,2013-08-30,2014-07-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,0.07
2373176,Cozy & Clean Apt Close To Downtown!,9232171,Anna,2013-10-04,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Queen Anne,2.0,2.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.63992530260141,-122.3674312992984,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,117.0,696.0,2457.0,250.0,50.0,2,50.0,2,1125,today,1,8,31,61,336,72,2014-02-22,2016-01-03,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,3.17
6404427,Queen Anne Coastal Bungalow,1262470,Yaicha & Robert,2011-10-08,"Seattle, Washington, United States",within a few hours,100.0,100.0,1,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64238208473374,-122.37207284613996,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,275.0,1800.0,,500.0,100.0,4,20.0,2,30,2 weeks ago,1,21,51,81,170,28,2015-06-22,2015-11-23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,4.26
8517602,"Villa Hill-Bedroom, bath, TV room",13870400,Jim,2015-09-14,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98109,Seattle,"Seattle, WA",United States,47.64265653973072,-122.35810822728764,House,Private room,2,1.5,1.0,1.0,Real Bed,85.0,482.0,1600.0,,61.71090387374462,2,10.0,1,1125,today,1,20,42,71,329,25,2015-09-27,2016-01-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,1,flexible,f,7.5
7035240,Quiet family retreat-great location,685350,Robert,2011-06-10,SG,,94.88679817905918,99.96715927750411,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64096457779044,-122.368286189945,House,Entire home/apt,8,1.5,3.0,5.0,Real Bed,300.0,2000.0,,,100.0,1,0.0,7,1125,6 months ago,1,0,0,0,165,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
4583161,Perfect Seattle Room + Bathroom,1511749,Mike,2011-12-17,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64519299025467,-122.37581952643252,House,Private room,2,1.0,1.0,1.0,Real Bed,53.0,325.0,1100.0,200.0,20.0,1,0.0,1,30,6 weeks ago,1,25,55,85,360,27,2014-12-09,2015-08-17,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,0,moderate,t,2.07
7967844,Charming 2BR Queen Anne Close to DT,2425448,Gabe,2012-05-21,"Portland, Oregon, United States",within an hour,100.0,100.0,1,Northwest District,4.0,4.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.644104661696616,-122.3706796342196,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,107.0,999.0,2999.0,,120.0,1,0.0,1,1125,today,1,18,18,45,95,24,2015-09-09,2016-01-01,94.0,10.0,9.0,10.0,10.0,10.0,10.0,f,1,moderate,f,6.1
6562393,URBAN OASIS ON QUEEN ANNE HILL,34002693,Jeffrey,2015-05-22,"Seattle, Washington, United States",,94.88679817905918,100.0,1,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.643624330969935,-122.3674237242466,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,348.0,1900.0,6500.0,300.0,70.0,1,0.0,3,1125,5 months ago,1,0,0,0,196,6,2015-07-04,2015-08-28,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,0,flexible,f,0.97
7807087,Gorgeous Queen Anne 2BR(AmazinView),1649939,Sherill,2012-01-25,"Seattle, Washington, United States",within an hour,100.0,100.0,0,,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.654339683168885,-122.37087744288876,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,89.0,,,100.0,60.0,2,20.0,1,1125,today,1,7,22,29,269,10,2015-09-09,2015-12-16,94.0,10.0,10.0,10.0,10.0,9.0,9.0,f,0,strict,f,2.54
5405643,Comfy Queen Anne Digs,10952315,Camille,2014-01-01,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.65017304308882,-122.3676003804966,House,Entire home/apt,7,1.0,3.0,3.0,Real Bed,89.0,,3500.0,450.0,75.0,4,15.0,2,1125,today,1,22,49,79,313,52,2015-04-19,2015-12-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,5.98
7011200,Bright 1 bd w deck. Great location,23353091,Chris,2014-11-04,"Seattle, Washington, United States",within a few hours,100.0,100.0,1,,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.650589773235104,-122.37122861345358,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,89.0,,,250.0,60.0,1,0.0,1,1125,today,1,19,49,79,354,11,2015-07-17,2015-08-31,98.0,10.0,10.0,9.0,10.0,9.0,10.0,f,0,flexible,f,1.92
610989,Inn of Twin Gables - North Room,3029318,Katie,2012-07-23,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.649393430202124,-122.3755835210545,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,209.0,1300.0,,,61.71090387374462,1,0.0,2,1125,2 months ago,1,0,0,0,2,1,2013-09-16,2013-09-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,0.04
7839535,Private large one bedroom,26130164,Alex,2015-01-14,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Queen Anne,2.0,2.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64341119246965,-122.36271562950031,House,Private room,2,1.0,1.0,1.0,Real Bed,76.0,446.0,1302.0,,35.0,1,0.0,1,1125,4 weeks ago,1,5,22,52,141,4,2015-09-21,2015-12-01,95.0,10.0,10.0,9.0,9.0,10.0,9.0,f,0,flexible,f,1.13
4814894,Queen Anne Cozy Duplex Oasis,24796943,Jill,2014-12-13,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.6434349985243,-122.37300786803804,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,74.0,,,,50.0,2,15.0,3,20,2 days ago,1,14,14,14,128,28,2015-01-11,2015-12-27,89.0,9.0,9.0,10.0,10.0,10.0,9.0,f,1,flexible,f,2.34
186328,"Beautiful Update Craftsman 3BR, 3BA",895223,Andrew,2011-07-30,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98109,Seattle,"Seattle, WA",United States,47.64413086059172,-122.35629916528968,House,Entire home/apt,6,3.0,3.0,2.0,Real Bed,250.0,1900.0,,100.0,100.0,5,100.0,3,15,8 months ago,1,0,26,56,331,1,2013-11-08,2013-11-08,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,strict,f,0.04
7492877,Charming Home close to Fremont,39243231,Meg,2015-07-22,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98109,Seattle,"Seattle, WA",United States,47.64598071656989,-122.35124443334378,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,180.0,,,,55.0,1,0.0,1,1125,3 months ago,1,17,47,77,352,7,2015-07-27,2015-10-11,94.0,10.0,10.0,9.0,9.0,9.0,9.0,f,0,flexible,f,1.3
6576228,2BD in Peaceful Upper Queen Anne,34397733,Hannah,2015-05-27,"Seattle, Washington, United States",within a day,67.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.65276019670642,-122.36878421115956,Condominium,Entire home/apt,5,1.0,2.0,2.0,Real Bed,179.0,,,,61.71090387374462,1,0.0,1,1125,5 weeks ago,1,0,0,0,63,6,2015-06-15,2015-11-28,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,0,flexible,f,0.88
241016,Scandinavian Queen Anne Home,956883,Maija,2011-08-11,"Seattle, Washington, United States",within a few hours,96.0,100.0,0,Queen Anne,3.0,3.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64328624276872,-122.37581862242078,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,115.0,,,,20.0,2,5.0,2,60,3 weeks ago,1,19,49,79,354,17,2013-12-10,2015-12-26,95.0,10.0,9.0,10.0,10.0,9.0,9.0,f,0,moderate,f,0.67
6968101,Downtown Seattle + Mountain Views,15792177,Andrew,2014-05-21,"Seattle, Washington, United States",within a few hours,89.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98109,Seattle,"Seattle, WA",United States,47.64152919286595,-122.35670934868836,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,140.0,,,,61.71090387374462,1,0.0,2,1125,yesterday,1,10,19,19,187,8,2015-06-26,2015-11-29,97.0,10.0,9.0,10.0,10.0,10.0,10.0,f,0,moderate,f,1.24
5648564,Queen Anne 2 Bdrm/1.5 Ba/1000 sq ft,24091986,Greg,2014-11-24,"Breckenridge, Colorado, United States",within a day,50.0,100.0,0,Queen Anne,2.0,2.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64725690168129,-122.35931887654284,Apartment,Entire home/apt,4,1.5,2.0,4.0,Real Bed,150.0,1000.0,3000.0,500.0,150.0,4,100.0,5,125,5 weeks ago,1,3,33,63,337,2,2015-08-10,2015-09-03,100.0,10.0,10.0,9.0,9.0,10.0,10.0,f,0,strict,f,0.41
4116645,Peaceful One Bedroom Apartment,21265939,Faith,2014-09-12,"Seattle, Washington, United States",within a few hours,70.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98109,Seattle,"Seattle, WA",United States,47.64721551159796,-122.35669660398833,Apartment,Entire home/apt,3,1.0,1.0,2.0,Futon,70.0,500.0,1500.0,,61.71090387374462,1,0.0,1,1125,3 weeks ago,1,3,29,59,334,20,2014-10-21,2015-11-03,92.0,9.0,9.0,10.0,10.0,9.0,9.0,f,0,flexible,f,1.36
2419879,3 bedroom Queen Anne Home,8539521,Sara And Carsten,2013-08-30,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Queen Anne,2.0,2.0,Queen Anne,Seattle,WA,98109,Seattle,"Seattle, WA",United States,47.64688300013172,-122.3542310165176,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,300.0,,,,61.71090387374462,1,0.0,3,1125,5 months ago,1,0,26,56,331,6,2014-06-30,2015-08-02,83.0,10.0,9.0,10.0,10.0,10.0,10.0,f,0,flexible,f,0.32
6425735,"Queen Anne, Seattle",12322681,Irene,2014-02-17,"Massachusetts, United States",,94.88679817905918,99.96715927750411,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.647192767771024,-122.35890622951284,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,99.0,560.0,1500.0,300.0,40.0,1,25.0,1,1125,5 months ago,1,0,0,0,189,1,2015-06-09,2015-06-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,0.14
8105351,Charming home on Queen Anne Hill,23583849,Conor,2014-11-10,US,within an hour,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98109,Seattle,"Seattle, WA",United States,47.64478716402588,-122.35131440111223,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,89.0,,,,35.0,1,0.0,1,1125,yesterday,1,10,10,10,113,12,2015-09-01,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,1,strict,f,2.86
9136499,great location interbay,3761409,Julianne,2012-10-04,"Addison, Texas, United States",,94.88679817905918,99.96715927750411,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64535059290253,-122.3751941751695,Townhouse,Private room,1,1.0,1.0,1.0,Real Bed,100.0,,,,61.71090387374462,1,0.0,1,1125,2 months ago,1,0,0,0,42,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
3639023,Quiet & beautify room in Queen Anne,18362115,Rahul,2014-07-19,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64480022366984,-122.37393147214128,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,84.0,500.0,1800.0,200.0,50.0,1,0.0,2,1125,2 months ago,1,30,60,90,365,8,2015-06-16,2015-10-25,93.0,10.0,10.0,10.0,10.0,9.0,9.0,f,0,moderate,f,1.18
6724599,Charming Daylight Basement of DINKS,18394291,Dawn,2014-07-19,"Seattle, Washington, United States",within a day,67.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64018625598384,-122.36637571211942,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,97.0,,,250.0,25.0,2,10.0,4,16,2 months ago,1,4,34,63,63,13,2015-06-17,2015-10-22,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,1.93
4211629,"Spectacular Views, Supersized Suite",5707983,Kimberly,2013-03-31,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,1,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64936685732856,-122.37224737692708,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,116.0,775.0,2750.0,150.0,80.0,1,0.0,3,1125,4 months ago,1,0,0,0,116,7,2014-11-17,2015-07-13,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,0,moderate,f,0.51
7151924,Queen Breeze B&B,361961,Breeze,2011-01-25,"Berkeley, California, United States",within an hour,95.0,100.0,1,Waianae Coast,4.0,4.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.643149858934265,-122.35895235791824,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,,,300.0,75.0,1,0.0,2,14,today,1,24,54,84,359,9,2015-08-11,2015-10-19,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,0,moderate,f,1.84
704764,Olympics View Seattle QA Craftsman,3620313,Catherine,2012-09-19,"Seattle, Washington, United States",within a few hours,90.0,100.0,1,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64215180918174,-122.36959277569508,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,110.0,,,200.0,50.0,1,25.0,1,15,yesterday,1,25,47,54,166,112,2012-12-17,2015-12-04,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,3.02
1796217,3 Bedroom 3 Bath Ship Canal Oasis,74305,Darik,2010-01-27,"Kent, Washington, United States",within a few hours,94.0,100.0,0,Belltown,34.0,34.0,Queen Anne,Seattle,WA,98109,Seattle,"Seattle, WA",United States,47.64783678240164,-122.35616878067796,House,Entire home/apt,8,2.5,3.0,4.0,Real Bed,265.0,,,,169.0,1,0.0,3,365,today,1,22,52,82,202,12,2014-05-15,2015-11-23,95.0,10.0,10.0,10.0,10.0,9.0,9.0,f,0,strict,t,0.6
4661812,Gorgeous Seattle Apt Near Downtown!,5038407,Rebecca,2013-02-10,"Seattle, Washington, United States",within a day,60.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.644020847602114,-122.375571561826,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,115.0,750.0,2900.0,100.0,80.0,2,15.0,3,1125,3 weeks ago,1,20,50,80,355,10,2015-06-03,2015-12-13,88.0,9.0,10.0,9.0,10.0,9.0,9.0,f,0,strict,f,1.39
8811945,Queen Anne Bungalow - Weekly Rental,43606065,Maureen,2015-09-07,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64266228040768,-122.37108398238104,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,100.0,700.0,2200.0,100.0,50.0,4,25.0,6,28,4 weeks ago,1,0,0,0,0,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,moderate,f,2.078918834221248
1090307,Private room and bath in Greenlake,1722314,Karen,2012-02-08,"Seattle, Washington, United States",within an hour,100.0,99.96715927750411,1,Green Lake,1.0,1.0,Other neighborhoods,Seattle,WA,98115,Seattle,"Seattle, WA",United States,47.67701504957937,-122.33084774780092,House,Private room,2,1.0,1.0,1.0,Real Bed,109.0,675.0,,,61.71090387374462,2,30.0,2,14,5 weeks ago,1,2,32,62,337,81,2013-05-02,2015-10-05,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,t,2.48
15108,Green Lake Private Ground Floor BR,39377,Bob,2009-09-18,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Green Lake,3.0,3.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.688265547431456,-122.33585552400169,House,Private room,2,1.5,1.0,1.0,Real Bed,60.0,375.0,1000.0,,61.71090387374462,1,15.0,1,730,6 weeks ago,1,0,1,31,306,42,2011-07-06,2015-11-23,86.0,9.0,8.0,10.0,10.0,9.0,9.0,f,0,moderate,f,0.77
1882316,Charming Home 2 Blks from Greenlake,1102542,Naureen & Shehryar,2011-09-02,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Green Lake,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.686145006907466,-122.3321849751381,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,249.0,1600.0,6000.0,200.0,100.0,1,0.0,3,365,4 weeks ago,1,11,11,11,286,37,2014-02-17,2015-12-27,93.0,9.0,10.0,9.0,10.0,9.0,9.0,f,0,flexible,f,1.62
1095207,Stylish Craftsman Near Lake & Park,2673397,Sonya,2012-06-18,"Seattle, Washington, United States",within a day,100.0,99.96715927750411,0,Green Lake,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.68532672168496,-122.34238907846724,House,Entire home/apt,7,3.0,3.0,3.0,Real Bed,250.0,,,300.0,150.0,1,0.0,2,30,7 months ago,1,0,0,0,155,2,2013-07-08,2015-05-28,100.0,10.0,10.0,9.0,10.0,10.0,10.0,f,0,strict,t,0.07
