id,host_id,booking_id,name,neighbourhood_group,city,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
1190224,6506114,3052,A Quiet Room in a House by the Lake,Lake City,Seattle,WA,98115,47.69424174,-122.2772464,House,Private room,2,1,1,1,Real Bed,f,flexible,t,t,14,2013-09-10,2015-10-19,94,10,9,10,10,9,9,0.5
1190571,6506114,3040,A Quiet Room in a House by the Lake,Lake City,Seattle,WA,98115,47.69497183,-122.2774815,House,Private room,2,1,1,1,Real Bed,f,flexible,t,t,9,2013-08-04,2015-09-12,89,9,8,9,10,9,9,0.31
1205666,6584748,1712,West Seattle - Northwest Modern Hm1,West Seattle,Seattle,WA,98136,47.52895529,-122.3859438,House,Private room,2,1.5,1,1,Real Bed,f,flexible,t,t,146,2013-06-01,2015-12-13,98,10,10,10,10,10,10,4.62
1252740,2931003,364,Private Bedroom & Bath; Modern Home,Other neighborhoods,Seattle,WA,98103,47.66266784,-122.3450441,House,Private room,2,1.5,1,1,Real Bed,f,flexible,f,f,66,2013-08-09,2015-12-22,97,10,9,10,10,10,10,2.25
1328159,7207028,2388,Queen Bedroom in House West Seattle,Delridge,Seattle,WA,98126,47.56458427,-122.3663091,House,Private room,2,2.5,1,1,Real Bed,f,flexible,f,f,57,2013-07-17,2015-12-05,98,10,10,10,10,10,10,1.9
1439237,7730805,647,Beautiful Madrona Large Private  ,Central Area,Seattle,WA,98122,47.60823705,-122.2900896,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,58,2013-08-08,2015-09-15,98,10,10,10,10,10,10,1.98
1484651,7942852,1927,Suite at the Little Red Day Spa,Other neighborhoods,Seattle,WA,98134,47.57668748,-122.3219282,Other,Private room,4,2.5,1,2,Real Bed,f,flexible,f,f,49,2013-11-04,2015-11-07,93,9,9,10,10,8,9,1.86
1539476,5425175,2806,One Bedroom in Capitol Hill,Capitol Hill,Seattle,WA,98102,47.61894378,-122.3265732,Apartment,Private room,1,1,1,1,Real Bed,f,flexible,f,f,47,2013-09-01,2015-10-28,97,10,10,10,10,10,10,1.65
1561256,7940700,3334,Sunny Room w/a Deck,Northgate,Seattle,WA,98103,47.69234607,-122.3379106,House,Private room,2,1,1,1,Real Bed,t,flexible,f,f,60,2013-09-04,2015-08-29,97,10,10,10,10,10,10,2.11
1593939,2569008,3683,Sunroom/laundry room-shared house,Other neighborhoods,Seattle,WA,98103,47.65957392,-122.3444939,House,Private room,1,1,1,1,Real Bed,f,flexible,t,t,69,2013-09-01,2015-09-27,91,9,10,10,10,10,9,2.42
1593991,8501598,3264,45' Sailboat in Seattle,Other neighborhoods,Seattle,WA,98117,47.69208597,-122.3834946,Boat,Private room,2,0.5,1,1,Real Bed,f,flexible,f,f,46,2014-06-26,2015-10-06,98,10,10,10,10,10,9,2.47
1594412,1288618,1714,Private room in West Seattle,West Seattle,Seattle,WA,98126,47.53742499,-122.3778662,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,2,2015-06-20,2015-08-08,90,9,10,10,10,10,10,0.3
1672979,2537803,2187,Comfy Home Near Seward Park Seattle,Rainier Valley,Seattle,WA,98118,47.52751064,-122.2666278,House,Private room,2,2,1,1,Real Bed,f,flexible,f,f,18,2013-12-10,2015-08-17,96,9,9,10,10,8,10,0.71
1775016,8315334,2877,Master Suite A in Capitol Hill Home,Capitol Hill,Seattle,WA,98102,47.62563419,-122.3246633,House,Private room,2,1.5,1,1,Real Bed,f,flexible,f,f,67,2014-09-30,2015-12-10,93,10,10,10,10,10,9,4.35
1781723,1730412,3714,Sunny guest room in Fremont,Other neighborhoods,Seattle,WA,98103,47.65946874,-122.3521262,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,40,2014-05-19,2015-12-18,96,10,9,10,10,10,10,2.01
1799255,9435135,237,Cozy Queen Anne Cottage,Queen Anne,Seattle,WA,98109,47.63812903,-122.352374,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,55,2014-01-13,2015-11-17,97,10,9,10,10,10,10,2.29
1856253,476303,3299,Modern Vintage Eclectic in Ballard,Ballard,Seattle,WA,98117,47.69087075,-122.3993534,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,30,2013-11-08,2015-11-07,100,10,10,10,10,10,10,1.14
1856851,9059113,2100,Private bathroom & entrance,Beacon Hill,Seattle,WA,98144,47.58946165,-122.3109939,House,Private room,2,1.5,1,1,Real Bed,t,flexible,f,f,45,2013-12-13,2015-11-23,95,9,10,10,10,9,9,1.79
1885801,3302799,2180,Feel nature and city convenience,Rainier Valley,Seattle,WA,98118,47.5267396,-122.2747999,House,Private room,4,1,1,1,Real Bed,f,flexible,f,f,0,,,,,,,,,,
1905473,9890727,594,Central District Bungalow ,Central Area,Seattle,WA,98122,47.60526922,-122.2987883,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,6,2014-06-02,2015-06-18,88,10,8,9,10,8,9,0.31
1920477,2907322,3642,Comfy & Cozy townhome,Other neighborhoods,Seattle,WA,98133,47.72990495,-122.3572102,House,Private room,2,1.5,1,1,Real Bed,f,flexible,f,f,24,2014-05-25,2015-08-21,98,10,10,10,10,9,10,1.22
1928010,8315334,2663,Master Suite B in Capitol Hill Home,Capitol Hill,Seattle,WA,98102,47.62491803,-122.3260381,House,Private room,2,1.5,1,2,Real Bed,f,flexible,f,f,132,2013-12-25,2015-11-29,95,10,10,10,10,10,9,5.34
1944596,10058153,1111,Convenient & Cozy Eastlake Location,Cascade,Seattle,WA,98102,47.6360227,-122.3244654,Apartment,Private room,2,1,1,1,Real Bed,f,flexible,f,f,29,2014-01-05,2015-12-02,97,10,10,10,10,10,10,1.19
1950012,5304351,3482,Artists' Retreat,Other neighborhoods,Seattle,WA,98108,47.54543701,-122.3191275,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,34,2014-08-18,2015-05-30,97,10,9,10,10,9,10,2.02
2187906,6374498,1978,Room on main floor with bathroom,Other neighborhoods,Seattle,WA,98117,47.69461916,-122.3606357,House,Private room,2,0.5,1,1,Real Bed,f,flexible,f,f,21,2014-03-17,2015-12-22,93,10,9,10,10,9,9,0.96
2194715,11194155,2824,Convenient Cap Hill Artist Loft ,Capitol Hill,Seattle,WA,98102,47.62076458,-122.3257885,Apartment,Private room,2,1.5,1,1,Real Bed,f,flexible,f,f,50,2014-02-03,2015-12-23,94,10,9,10,10,10,9,2.14
2263643,10043337,1167,Charming English room by Park,Magnolia,Seattle,WA,98199,47.65912133,-122.4022654,Apartment,Private room,1,1,1,1,Real Bed,f,flexible,f,f,57,2014-06-15,2015-12-17,89,9,9,9,10,9,9,3.01
2268329,11582791,3547,Private Rm Cap Hill - Free Parking,Capitol Hill,Seattle,WA,98112,47.61935155,-122.3090545,Apartment,Private room,2,1,1,1,Real Bed,f,flexible,f,f,23,2014-02-20,2015-10-04,91,10,9,9,9,10,9,1.01
2298775,225830,3028,Secluded Setting in North Seattle,Lake City,Seattle,WA,98115,47.701453,-122.308225,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,23,2014-04-16,2015-11-21,94,10,9,10,10,9,10,1.1
2630912,197690,3277,Two rooms for Family of 4 for $130!,Other neighborhoods,Seattle,WA,98133,47.71468782,-122.3546805,House,Private room,4,1.5,1,2,Real Bed,f,flexible,f,f,1,2015-08-18,2015-08-18,100,10,10,10,10,10,10,0.21
2642359,13266307,2174,"Lg private bed/BA, parking, near UW",Other neighborhoods,Seattle,WA,98115,47.68508737,-122.2670993,Loft,Private room,2,1,1,1,Real Bed,f,flexible,f,f,59,2014-07-11,2015-12-30,86,9,9,9,9,9,9,3.26
2670365,13669439,3532,Seattle's hot Cap Hill - Pvt Room,Capitol Hill,Seattle,WA,98112,47.63058492,-122.3097,House,Private room,2,1.5,1,1,Real Bed,t,flexible,f,f,43,2015-05-25,2016-01-02,99,10,10,10,10,10,10,5.73
2804399,14345711,3137,Master Bedroom Suite (2 rooms),Other neighborhoods,Seattle,WA,98115,47.68627138,-122.3096465,Bed & Breakfast,Private room,4,1,1,2,Real Bed,f,flexible,f,f,28,2014-05-19,2015-10-21,90,9,9,10,9,9,9,1.41
2822984,14441471,2536,Charming tudor home near UW,Other neighborhoods,Seattle,WA,98115,47.67347787,-122.2881104,House,Private room,3,1,1,3,Real Bed,f,flexible,f,f,20,2014-07-02,2015-10-19,97,10,10,10,10,10,10,1.09
2868006,14660515,3413,Green Lake Escape,Other neighborhoods,Seattle,WA,98103,47.6830816,-122.3490081,Apartment,Private room,2,1.5,1,1,Real Bed,f,flexible,f,f,8,2014-05-12,2015-08-31,94,10,10,10,10,9,9,0.4
2976798,2066223,412, Cozy City Bedroom and Den,Other neighborhoods,Seattle,WA,98105,47.65668734,-122.3265699,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,36,2015-01-18,2015-12-15,99,10,10,10,10,10,10,3.07
3025456,14128353,3466,New Townhome in West Seattle,Delridge,Seattle,WA,98126,47.54553299,-122.3673159,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,70,2014-07-30,2015-11-28,96,10,10,10,10,9,10,4.01
3052151,5067360,181,Priv.RM Olympic View 4m Sunny Loft,Ballard,Seattle,WA,98107,47.66688717,-122.3646641,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,19,2014-06-01,2015-07-30,85,8,7,9,9,9,8,0.98
3124383,13643895,2398,Jodi's Place in Maple Leaf,Northgate,Seattle,WA,98115,47.69608597,-122.3182499,Apartment,Private room,2,1,1,1,Real Bed,f,flexible,f,f,22,2014-08-01,2015-12-03,95,10,9,10,10,9,10,1.26
3144597,5872109,903,Sweet room near Capitol Hill!,Central Area,Seattle,WA,98122,47.61722524,-122.3026362,House,Private room,1,1.5,1,1,Real Bed,f,flexible,f,f,45,2014-05-27,2015-12-05,95,9,9,10,10,10,10,2.3
3147706,15980816,2218,Guest Suite with Separate Entrance,Rainier Valley,Seattle,WA,98118,47.56074643,-122.2831386,House,Private room,3,1,1,1,Real Bed,f,flexible,f,f,47,2014-06-02,2015-12-10,95,10,10,10,10,9,10,2.42
3209633,168580,3379,Private suite in Phinney Ridge home,Other neighborhoods,Seattle,WA,98103,47.67590171,-122.3541859,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,44,2014-06-08,2015-12-20,97,10,10,10,10,10,10,2.29
3242605,2733106,3468,Private zen den with sauna!,West Seattle,Seattle,WA,98136,47.5542022,-122.3905905,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,109,2014-06-14,2015-11-29,94,10,9,10,10,10,10,5.74
3246706,9077850,2230,"""Green"" House On the Light Rail",Rainier Valley,Seattle,WA,98108,47.5635908,-122.2967805,House,Private room,2,1.5,1,1,Real Bed,f,flexible,f,f,18,2014-06-15,2015-12-23,93,10,10,10,9,9,10,0.95
3250577,16441896,3349,Another daylight basement room,Other neighborhoods,Seattle,WA,98117,47.67820432,-122.3659937,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,5,2015-07-10,2015-08-10,84,10,9,10,10,9,8,0.84
3251069,2108094,635,Madrona Basement Walk-Out Suite,Central Area,Seattle,WA,98122,47.61294386,-122.2985568,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,6,2014-06-23,2015-08-24,100,10,10,10,10,10,10,0.32
3258585,11962516,2111,North Beacon Hill house,Beacon Hill,Seattle,WA,98144,47.59043531,-122.30871,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,59,2014-06-16,2015-10-24,97,10,10,10,10,9,9,3.12
3308825,13827169,3094,Great room with a gorgeous view.,Other neighborhoods,West Seattle,WA,98126,47.58869573,-122.3801501,Apartment,Private room,2,1,1,1,Real Bed,f,flexible,f,f,20,2014-06-23,2015-07-28,99,10,10,10,10,10,9,1.07
3372535,73359,2157,Amazing  Value! The Serene Room!!,Rainier Valley,Seattle,WA,98118,47.54561306,-122.2725734,Bed & Breakfast,Private room,2,1,1,1,Real Bed,t,flexible,f,f,25,2014-07-16,2015-12-24,96,9,9,10,10,9,9,1.39
3544953,15791829,260,View of Lake Union,Queen Anne,Seattle,WA,98109,47.64071111,-122.3463179,Apartment,Private room,2,1,1,1,Real Bed,f,flexible,f,f,18,2014-07-22,2015-09-25,97,10,10,10,10,10,10,1.02
3563218,17940872,3031,Convenient room with exclusive bath,Lake City,Seattle,WA,98125,47.71624879,-122.3118106,Apartment,Private room,2,1,1,1,Real Bed,f,flexible,f,f,29,2014-07-17,2015-10-24,92,10,9,10,10,9,9,1.62
3766285,1353882,2853,"Capital Hill - modern, 98 Walkscore",Capitol Hill,Seattle,WA,98102,47.62393111,-122.3225862,Apartment,Private room,1,1,1,1,Real Bed,f,flexible,f,f,1,2015-04-26,2015-04-26,80,8,6,10,6,10,6,0.12
3768745,19311504,200,Downtown Queen Anne large suite,Queen Anne,Seattle,WA,98109,47.63184304,-122.3451235,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,15,2015-06-21,2015-11-01,100,10,10,10,10,10,10,2.27
3844087,13771267,3701,Hip + minimal room in Fremont,Other neighborhoods,Seattle,WA,98103,47.66283102,-122.3490046,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,25,2014-11-28,2015-12-29,94,10,10,9,9,10,9,1.86
3882930,20076237,3003,Cozy Ballard-ish Bohemian Retreat,Ballard,Seattle,WA,98117,47.68309624,-122.3848875,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,17,2014-09-11,2015-10-27,98,10,10,10,10,10,10,1.06
3883041,20077020,3366,Greenlake bedroom ,Other neighborhoods,Seattle,WA,98103,47.67558743,-122.3494691,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,0,,,,,,,,,,
3899160,20190141,3741,Modern Fremont Guest Room,Other neighborhoods,Seattle,WA,98103,47.66074287,-122.3563844,House,Private room,1,1,1,1,Real Bed,f,flexible,f,f,23,2015-04-01,2015-12-01,96,10,10,10,10,10,10,2.47
3925572,20337955,3314,Cute modern home in great location,Northgate,Seattle,WA,98133,47.7182371,-122.3367061,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,3,2015-07-31,2015-08-15,87,9,8,10,9,9,7,0.57
3946674,4349190,883,The Corner Room at The Farmhouse,Central Area,Seattle,WA,98122,47.60192242,-122.3079787,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,33,2014-10-05,2015-12-22,95,10,10,10,10,9,9,2.17
3975434,6307839,201,One private bedroom in a large Apt,Queen Anne,Seattle,WA,98109,47.62812031,-122.3487521,Apartment,Private room,2,1,1,1,Real Bed,f,flexible,f,f,17,2014-08-31,2015-08-27,96,10,10,10,10,10,9,1.04
3994397,9545321,1727,Bright West Seattle Location,West Seattle,Seattle,WA,98126,47.53556401,-122.3799755,House,Private room,2,1.5,1,1,Real Bed,f,flexible,f,f,12,2015-06-05,2015-08-10,98,10,10,10,10,10,10,1.68
4017140,20159192,1000,Bed & Bath + Garden Oasis = Peace,Central Area,Seattle,WA,98144,47.59176832,-122.2943217,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,37,2014-09-16,2015-11-16,95,10,9,10,10,9,10,2.33
4023177,20218854,2973,Whole second floor in Ballard åŽè¯­æ²¡é—®é¢˜,Ballard,Seattle,WA,98117,47.67656867,-122.3904258,House,Private room,3,1.5,1,3,Real Bed,t,flexible,f,f,33,2015-05-31,2015-09-24,96,10,9,10,10,10,9,4.52
4053092,9995182,178, Private bed/bath in Ballard,Ballard,Seattle,WA,98107,47.67122243,-122.3636869,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,24,2014-10-06,2015-10-06,98,10,10,10,10,10,10,1.58
4066344,21088545,3454,West Seattle Guest Room,Delridge,Seattle,WA,98126,47.54675907,-122.3705601,House,Private room,1,1,1,1,Real Bed,f,flexible,f,f,0,,,,,,,,,,
4069543,6584748,2064,West Seattle - Private Family Suite,West Seattle,Seattle,WA,98136,47.53212816,-122.3907846,House,Private room,5,1.5,1,2,Real Bed,f,flexible,t,t,67,2014-09-10,2015-11-18,98,10,10,10,10,10,10,4.17
4075152,3319535,2129,The Ranch: Bed + Breakfast,Beacon Hill,Seattle,WA,98144,47.57975166,-122.3093852,Bed & Breakfast,Private room,2,1,1,1,Real Bed,f,flexible,f,f,0,,,,,,,,,,
4085439,21066328,78,Historic Ballard House,Ballard,Seattle,WA,98107,47.67083618,-122.3925371,House,Private room,2,1,1,1,Real Bed,t,flexible,f,f,6,2014-09-21,2015-05-29,92,10,10,10,10,10,8,0.38
4105081,16577139,2165,Private Bedroom in W. Seattle Home,Delridge,Seattle,WA,98106,47.51769742,-122.3652994,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,2,2014-10-18,2015-06-27,90,9,9,10,10,8,9,0.14
4105164,20695413,1710,"New, Bright, Modern in W. Seattle *",West Seattle,Seattle,WA,98136,47.54430132,-122.3859832,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,53,2014-09-19,2015-12-01,98,10,10,10,10,10,10,3.36
4172364,21649497,989,Blue Room,Central Area,Seattle,WA,,47.60475367,-122.2943826,House,Private room,2,2,1,1,Real Bed,f,flexible,f,f,33,2015-03-25,2015-10-19,97,10,10,10,10,10,10,3.46
4182732,21699774,3501,Beautiful West Seattle Craftsman,Delridge,Seattle,WA,98106,47.527554,-122.3506774,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,0,,,,,,,,,,
4211836,8904803,551,Steps from Greenlake!,Other neighborhoods,Seattle,WA,98115,47.68110584,-122.3239465,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,4,2014-10-11,2015-07-18,100,10,10,10,10,9,10,0.27
4238106,2205509,944,Sweet City Space,Central Area,Seattle,WA,98122,47.60927076,-122.3111256,Apartment,Private room,2,1,1,1,Real Bed,f,flexible,f,f,6,2015-09-07,2015-10-21,100,10,10,10,10,10,10,1.5
4252591,22068932,3493,West seattle cozy home,Delridge,Seattle,WA,98106,47.52668877,-122.3493392,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,0,,,,,,,,,,
4271174,17380927,1914,Magnolia Midcentury Private Den,Interbay,Seattle,WA,98199,47.63707971,-122.3861791,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,30,2015-05-20,2015-10-05,97,10,10,10,10,9,10,3.91
4271221,22176009,645,"Spectacular view, great location.",Central Area,Seattle,WA,98122,47.60926371,-122.2857323,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,78,2014-10-25,2015-12-31,97,10,10,10,10,10,10,5.35
4277026,1969207,2723,Bright and spacious Cap Hill room,Capitol Hill,Seattle,WA,98112,47.62161777,-122.3147647,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,7,2014-11-27,2015-10-03,94,9,9,10,10,9,9,0.52
4324917,1628476,3205,Cozy bedroom on Queen Anne Hill,Queen Anne,Seattle,WA,98119,47.63132662,-122.3616369,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,30,2015-02-22,2015-12-07,97,10,10,10,10,10,10,2.84
4357979,3452999,3730,Sunny room in Fremont duplex,Other neighborhoods,Seattle,WA,98103,47.65058593,-122.3488296,Apartment,Private room,2,1,1,1,Real Bed,f,flexible,f,f,16,2014-11-10,2015-10-10,99,10,10,10,10,10,10,1.14
4360485,20321164,2023,Urban homestead room for 2 (queen),Other neighborhoods,Seattle,WA,98117,47.69274786,-122.3597568,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,16,2015-02-28,2015-12-01,96,10,9,10,10,10,10,1.54
4360604,20321164,1989,Urban homestead room for 1 or 2,Other neighborhoods,Seattle,WA,98117,47.69400199,-122.3599532,House,Private room,2,1,1,2,Real Bed,f,flexible,f,f,16,2015-03-24,2015-11-29,95,9,9,10,10,9,10,1.67
4384095,21649497,1010,Green Room,Central Area,Seattle,WA,98122,47.60574573,-122.2928299,House,Private room,2,2,1,1,Real Bed,f,flexible,f,f,42,2014-11-15,2015-11-05,97,10,10,10,10,9,10,3.03
4396961,21649497,974,"Grey Room, Seattleâ€™s Best",Central Area,Seattle,WA,98122,47.60382449,-122.2932511,House,Private room,2,2,1,1,Real Bed,f,flexible,f,f,34,2015-03-28,2015-11-27,96,10,10,10,10,10,10,3.6
4404126,10764824,2746,Courtyard View on Capitol Hill,Capitol Hill,Seattle,WA,98122,47.61417354,-122.3269296,Apartment,Private room,1,1,1,1,Real Bed,t,flexible,f,f,22,2015-08-29,2015-12-14,98,10,10,10,10,10,10,5.12
4438871,16441896,3073,daylight basement room,Ballard,Seattle,WA,98117,47.67685556,-122.3671171,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,13,2015-04-02,2015-11-29,94,10,10,10,10,9,9,1.4
4468524,21649497,997,Yellow Room is Top Floor Top Notch!,Central Area,Seattle,WA,98122,47.60429647,-122.2943586,House,Private room,1,2,1,1,Real Bed,f,flexible,f,f,41,2014-12-03,2015-12-31,99,10,10,10,10,10,10,3.09
4479426,15320835,2383,"COZY, COMFY and CONVENIENT! ART!",Delridge,Seattle,WA,98126,47.55431827,-122.3755279,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,15,2015-06-01,2015-09-07,99,10,10,10,10,10,9,2.06
4565370,4349190,855,The Reading Room at The Farmhouse,Central Area,Seattle,WA,98122,47.60338844,-122.307437,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,33,2014-11-30,2015-12-07,96,10,10,10,10,9,9,2.47
4608208,23878721,1168,A quiet oasis in Seattle,Magnolia,Seattle,WA,98199,47.66403531,-122.4037501,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,39,2014-12-15,2016-01-02,98,10,10,10,10,10,10,3.03
4637801,14540599,2451,Sunny room near UW + buses downtown,Other neighborhoods,Seattle,WA,98105,47.67232722,-122.2914512,House,Private room,2,1,1,1,Real Bed,t,flexible,f,f,8,2015-08-07,2015-10-27,98,10,10,10,10,10,9,1.59
4639040,73359,2148,Great Value!! The Bunny Room!!,Rainier Valley,Seattle,WA,98118,47.54538739,-122.2730233,Bed & Breakfast,Private room,1,1,1,1,Real Bed,t,flexible,f,f,12,2015-01-16,2015-11-29,98,10,9,10,10,10,10,1.02
4645405,13771267,3790,"Private light, minimalist room ",Other neighborhoods,Seattle,WA,98103,47.6611714,-122.3499231,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,23,2015-02-17,2015-11-28,90,9,9,9,10,9,9,2.14
4679983,1393266,2714,Sleep and work space in downtown,Capitol Hill,Seattle,WA,98122,47.6149106,-122.3261158,Apartment,Private room,2,1,1,1,Real Bed,f,flexible,f,f,24,2015-01-11,2015-12-21,97,10,9,10,10,10,10,2.01
4681885,24212314,3283,Large house in Greenwood!,Other neighborhoods,Seattle,WA,98133,47.71158998,-122.3549062,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,37,2015-04-04,2015-10-13,91,9,8,10,10,9,9,4.02
4768038,24596657,2734,Stylish Capitol Hill Apartment,Capitol Hill,Seattle,WA,98112,47.63010058,-122.313119,Apartment,Private room,2,1,1,1,Real Bed,f,flexible,f,f,44,2015-01-09,2015-11-15,95,10,10,10,10,10,10,3.66
4772997,21191577,2199,Private lower level of new home,Rainier Valley,Seattle,WA,98178,47.50850258,-122.2609804,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,16,2015-05-26,2015-10-26,99,10,10,10,10,10,10,2.14
4783817,8570233,856,Sunny Capitol Hill Room in 4plex,Central Area,Seattle,WA,98122,47.61173102,-122.3082675,Apartment,Private room,2,1,1,1,Real Bed,f,flexible,f,f,3,2015-09-21,2015-12-29,100,10,10,10,10,10,9,0.85
4809486,3197009,2368,"Private room, in dog-friendly house",Delridge,Seattle,WA,98106,47.55626039,-122.3633098,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,4,2015-08-30,2015-10-01,100,10,10,10,10,10,10,0.94
4824581,167482,3497,The Mod Pod- Basement Suite,Delridge,Seattle,WA,98106,47.52543323,-122.3434649,House,Private room,4,1,1,1,Real Bed,f,flexible,f,f,26,2015-01-03,2015-09-28,99,10,10,10,10,9,10,2.13
4825472,19992117,2045,Room in Vintage Whittier Heights,Other neighborhoods,Seattle,WA,98117,47.68526916,-122.3655035,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,15,2015-06-10,2015-12-02,89,9,9,10,10,9,9,2.15
4862719,798892,398,Charming stay near Greenlake.,Other neighborhoods,Seattle,WA,98103,47.66800609,-122.329389,House,Private room,2,1,1,1,Real Bed,f,flexible,t,t,64,2015-01-06,2015-11-29,94,10,10,10,10,10,10,5.27
4903296,25243138,2075,1 Bed/1 Full Bath,Beacon Hill,Seattle,WA,98144,47.58826621,-122.3084862,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,0,,,,,,,,,,
4910140,25284108,1886,"Cozy single bedrm, quiet W.SEA home",West Seattle,Seattle,WA,98116,47.56260533,-122.3967025,House,Private room,1,1,1,1,Real Bed,f,flexible,f,f,20,2015-02-22,2015-12-31,98,10,9,10,10,10,10,1.89
4950847,6223513,3100,Spacious bedroom in family home,Lake City,Seattle,WA,98125,47.72784612,-122.3038259,House,Private room,2,1,1,1,Real Bed,f,flexible,f,f,0,,,,,,,,,,
