id,name,host_since,host_listings_count,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified
6645576,Janet,2013-05-29,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
6654033,"April, Mike, And Maggie",2013-05-30,1,Next door to cottage,within a few hours,1,1,t,t,t
6657721,Alex And Joshua,2013-05-30,1,"Seattle, Washington, United States",N/A,,,f,t,t
6659833,Lori,2013-05-30,1,"Seattle, Washington, United States",within a day,1,,f,t,t
6667088,Camille,2013-05-31,1,"Seattle, Washington, United States",within a few hours,1,1,t,t,t
6668610,Don,2013-05-31,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
6671256,Sam,2013-05-31,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
6674981,Jill & Jerome,2013-05-31,1,"Seattle, Washington, United States",within a day,1,1,t,t,t
6678025,Dustin,2013-06-01,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
6680836,Dimple,2013-06-01,1,"Seattle, Washington, United States",a few days or more,0.43,1,f,t,t
6719697,Claire L,2013-06-03,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
6725021,Bruce,2013-06-03,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
6727475,Shasti,2013-06-04,1,"Seattle, Washington, United States",N/A,,,f,t,t
6743367,Janice,2013-06-04,1,"Seattle, Washington, United States",within a day,1,,f,t,t
6758953,Mylien,2013-06-05,1,US,within an hour,1,1,f,t,t
6762829,Sonal,2013-06-05,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
6807326,Jenny,2013-06-08,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
6807347,Shawn,2013-06-08,1,"Seattle, Washington, United States",N/A,,,f,t,f
6808886,Morgan,2013-06-09,1,"Seattle, Washington, United States",within a day,0.5,1,f,t,f
6846442,Laurie,2013-06-10,1,"Seattle, Washington, United States",within a few hours,1,1,t,t,t
6857832,Patrice,2013-06-11,1,"Seattle, Washington, United States",N/A,,,f,t,f
6883532,Katharine,2013-06-12,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
6885026,Jim,2013-06-12,5,US,within an hour,1,1,f,t,t
6931145,Karen,2013-06-15,1,"Seattle, Washington, United States",N/A,,,f,t,t
6933188,Jeannette,2013-06-16,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
6950390,Jonny,2013-06-16,1,"Seattle, Washington, United States",N/A,,,f,t,t
6963318,Grace,2013-06-17,2,"Seattle, Washington, United States",within an hour,1,1,t,t,t
6979871,Beate,2013-06-18,2,"Seattle, Washington, United States",within a day,0.8,1,f,t,f
6985440,Debbie,2013-06-18,1,"Seattle, Washington, United States",within an hour,0.9,1,t,t,t
7053059,Laura,2013-06-22,1,"Seattle, Washington, United States",within a few hours,0.9,1,t,t,t
7057436,Giovanni,2013-06-22,1,"Seattle, Washington, United States",N/A,,,f,t,f
7076008,Ed,2013-06-23,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7096991,Pamela,2013-06-24,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7118717,Karen,2013-06-25,1,"Seattle, Washington, United States",N/A,,,f,t,t
7129890,Erica,2013-06-26,1,"Seattle, Washington, United States",within a day,0.5,1,f,t,f
7178350,Hannah,2013-06-29,1,"Seattle, Washington, United States",N/A,,,f,t,t
7182858,Anj,2013-06-29,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
7207028,John,2013-06-30,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7219180,Julie,2013-07-01,1,"Seattle, Washington, United States",within an hour,1,,f,t,t
7227474,Roger,2013-07-01,1,"Seattle, Washington, United States",a few days or more,0.25,1,f,t,t
7229462,Lauren,2013-07-02,1,"Seattle, Washington, United States",N/A,,,f,t,t
7231139,Jeff,2013-07-02,1,"Seattle, Washington, United States",N/A,,,f,t,t
7237936,Mostafa,2013-07-02,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7271601,Tahoma,2013-07-03,2,"Seattle, Washington, United States",within a day,1,1,f,t,f
7274409,Kelly,2013-07-04,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
7290828,Steve,2013-07-04,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7307064,Beth,2013-07-05,1,"Seattle, Washington, United States",within a day,0.86,1,t,t,t
7317822,Andrew,2013-07-06,3,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
7319622,Darren & Stephanie,2013-07-06,1,"Seattle, Washington, United States",within a few hours,0.9,1,t,t,t
7325453,Clare,2013-07-07,1,"Seattle, Washington, United States",within a day,0.89,1,f,t,t
7352976,Jack,2013-07-08,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
7354306,Michael,2013-07-08,18,"Seattle, Washington, United States",within an hour,1,1,f,t,f
7354398,Jesse,2013-07-08,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
7376011,Barbara,2013-07-09,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
7379061,Amy,2013-07-09,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
7402289,Leia,2013-07-10,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
7431966,Tim,2013-07-11,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7441000,Carrie,2013-07-12,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
7448641,Merve,2013-07-12,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7465403,Dragan,2013-07-13,1,US,within an hour,1,1,f,t,t
7466082,Vera,2013-07-13,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
7468167,Susanna & Patrick,2013-07-14,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
7475488,Ericka,2013-07-14,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7483949,Frances,2013-07-14,1,"Seattle, Washington, United States",N/A,,,f,t,t
7488822,Bernard,2013-07-15,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
7507895,Karla,2013-07-15,1,"Seattle, Washington, United States",N/A,,,f,t,f
7556974,Peggy,2013-07-17,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7606108,Lana,2013-07-20,1,"Seattle, Washington, United States",within a few hours,1,1,t,t,f
7611812,Austin,2013-07-20,1,"Seattle, Washington, United States",N/A,,,f,t,t
7612120,Daniel,2013-07-20,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
7613050,Jeanna,2013-07-20,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
7633740,Darren,2013-07-21,2,"Seattle, Washington, United States",within a day,0.8,1,f,t,t
7637853,Gabe,2013-07-22,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7673693,Shawn,2013-07-23,5,"Seattle, Washington, United States",within a few hours,0.86,1,t,t,t
7675473,Marne,2013-07-23,3,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7688686,Cecilia,2013-07-24,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
7696606,Corey,2013-07-24,1,"Minneapolis, Minnesota, United States",within a day,1,1,f,t,f
7697138,Eric,2013-07-24,1,"Seattle, Washington, United States",N/A,,,f,t,t
7700277,Z.,2013-07-24,1,"Seattle, Washington, United States",within a few hours,0.71,1,f,t,t
7703876,Susan,2013-07-24,1,"Seattle, Washington, United States",within a day,0.86,1,f,t,t
7719034,Shae,2013-07-25,1,"Seattle, Washington, United States",within a few hours,0.89,1,f,t,t
7719433,Ashton,2013-07-25,1,"White Pine, Tennessee, United States",N/A,,,f,t,t
7727480,Melanie/Brian,2013-07-25,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
7728376,Jarad,2013-07-25,1,"Seattle, Washington, United States",a few days or more,0.33,1,f,t,t
7730805,Stephanie,2013-07-26,2,"Seattle, Washington, United States",within a few hours,0.9,1,t,t,t
7740890,Daniel,2013-07-26,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
7782878,Sarah,2013-07-28,1,"Seattle, Washington, United States",within a few hours,1,1,t,t,f
7785901,Andric And Drea,2013-07-28,3,"Blaine, Washington, United States",within an hour,1,1,t,t,t
7796684,Susan,2013-07-29,3,"Greenwood Village, Colorado, United States",within an hour,1,1,t,t,t
7804761,Yvonne,2013-07-29,1,"Seattle, Washington, United States",within a day,1,1,t,t,t
7805364,Meredith,2013-07-29,1,"Seattle, Washington, United States",within a day,1,,f,t,t
7849723,Brian,2013-07-31,1,"Seattle, Washington, United States",within a few hours,1,1,t,t,t
7940700,Betty,2013-08-04,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7942577,Archana,2013-08-05,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7942852,Jeff,2013-08-05,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
7953876,Caleb,2013-08-05,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
7963866,Rob,2013-08-05,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
7964921,Charlie & Sarah,2013-08-05,2,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
7979440,Ana,2013-08-06,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
7980977,Amy,2013-08-06,2,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8012712,Michele,2013-08-07,1,"San Francisco, California, United States",within an hour,0.9,1,f,t,t
8026420,Sheldon,2013-08-08,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8053792,Diane,2013-08-09,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8083183,Joni,2013-08-11,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8110932,Nicole,2013-08-12,1,"Seattle, Washington, United States",N/A,,1,t,t,t
8115582,Tammy,2013-08-12,1,"Seattle, Washington, United States",N/A,,,f,t,t
8117374,Cody,2013-08-12,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
8117658,Marilyn,2013-08-12,1,"Seattle, Washington, United States",N/A,,,f,t,f
8118817,Tracy,2013-08-12,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
8136493,Grant,2013-08-13,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8141738,Keith,2013-08-13,1,"Seattle, Washington, United States",within a day,0.75,1,f,t,t
8154571,Erin,2013-08-14,1,"Seattle, Washington, United States",N/A,,,f,t,t
8200345,Rachel,2013-08-16,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8201710,Rodrigo,2013-08-16,2,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8204725,Christine,2013-08-16,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8206519,Rebecca,2013-08-16,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
8242272,Debera,2013-08-18,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
8243075,Autumn,2013-08-18,4,US,within a few hours,1,1,f,t,t
8245715,Kate,2013-08-19,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8246601,Mallory,2013-08-19,1,"Seattle, Washington, United States",N/A,,,f,t,t
8263503,Wade,2013-08-19,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8266794,Mike,2013-08-19,1,"Seattle, Washington, United States",within a few hours,1,,f,t,t
8284327,Anna,2013-08-20,3,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
8303342,Michael,2013-08-21,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8306329,Brent,2013-08-21,1,"Seattle, Washington, United States",within a day,0.69,1,f,t,t
8312164,Austin,2013-08-21,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8315334,Robert,2013-08-22,3,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
8350163,Colleen,2015-09-06,1,"Seattle, Washington, United States",within a few hours,1,,f,t,f
8373933,Debby,2013-08-25,1,"Seattle, Washington, United States",within a few hours,1,1,t,t,t
8403307,Mario,2013-08-26,2,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8414513,Jared,2013-08-26,1,"Woodinville, Washington, United States",within a few hours,1,1,f,t,t
8422684,Evren,2013-08-26,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
8462864,Josh,2013-08-27,2,US,within an hour,0.93,1,f,t,f
8481644,Katha,2013-08-28,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8501598,Stan,2013-08-28,1,"Seattle, Washington, United States",N/A,,,f,t,t
8522646,Holly,2013-08-29,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8523373,Misty,2013-08-29,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
8527472,Joseph,2013-08-30,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8534462,Daniela,2013-08-30,48,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8537839,Josh & Joanne,2013-08-30,1,"Seattle, Washington, United States",within a few hours,1,,f,t,t
8539521,Sara And Carsten,2013-08-30,2,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
8540901,Shawn,2013-08-30,1,US,a few days or more,0.4,1,f,t,t
8554626,Terry Logan,2013-08-31,2,"Seattle, Washington, United States",within an hour,0.95,1,f,t,t
8556853,Daisy,2013-08-31,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8570233,Ron,2013-09-01,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8575503,Diana,2013-09-02,1,"Seattle, Washington, United States",within a day,1,,f,t,f
8594245,Kate,2013-09-02,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8604548,Samim,2013-09-03,1,"Seattle, Washington, United States",within a day,1,1,t,t,t
8607308,Lisa,2013-09-03,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8608392,Sasha,2013-09-03,1,"Lincoln, Vermont, United States",within a few hours,1,1,f,t,t
8612866,Julie & Jeff,2013-09-03,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8614915,Yana,2013-09-03,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8616799,Kevin,2013-09-03,1,"Mount Vernon, Washington, United States",within an hour,1,1,t,t,t
8619798,Jessica,2013-09-04,1,US,within an hour,1,,f,t,t
8635747,Jenna,2013-09-04,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8637044,Elena,2013-09-04,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8642533,Sasha,2013-09-05,3,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
8663396,Alvin,2013-09-06,2,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
8688905,Sarah,2013-09-07,1,"Bellevue, Washington, United States",within a day,0.7,1,f,t,t
8736485,Max And Anse,2013-09-09,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8739320,Reese,2013-09-09,1,"Seattle, Washington, United States",within a day,0.6,1,f,t,t
8758451,Ross & Lauren,2013-09-10,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8758664,Freddie,2013-09-10,2,"Redmond, Washington, United States",within a day,0.9,1,f,t,t
8759150,Jean,2013-09-10,1,"Seattle, Washington, United States",within a few hours,0.88,1,f,t,t
8784863,Kav,2013-09-12,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8786233,Ravendar,2013-09-12,2,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
8798441,Jennifer,2013-09-12,1,"Seattle, Washington, United States",within a day,0.75,1,f,t,t
8815032,Megan,2013-09-13,1,"Seattle, Washington, United States",within an hour,1,,f,t,t
8838512,Sarah,2013-09-14,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
8849839,Amelia &  Jay,2013-09-15,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8873662,Amy,2013-09-16,1,"Seattle, Washington, United States",N/A,,,f,t,t
8880117,L,2013-09-16,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8899401,Bob,2013-09-17,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8904778,Lisa,2013-09-17,1,"Seattle, Washington, United States",N/A,,,f,t,t
8904803,Seth,2013-09-17,1,"Seattle, Washington, United States",N/A,,,f,t,t
8905591,David,2013-09-18,1,"Seattle, Washington, United States",within a day,1,1,t,t,t
8916363,Paige,2013-09-18,1,US,within an hour,1,1,f,t,f
8920586,Brian,2013-09-18,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
8932486,Paul,2013-09-19,4,"Seattle, Washington, United States",within an hour,1,1,f,t,t
8939715,Darcy,2013-09-19,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
8956137,William,2013-09-20,6,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
8977034,Hannah & Bec,2013-09-21,3,"Seattle, Washington, United States",within an hour,1,1,t,t,t
8986560,Sarah,2013-09-22,1,US,within a day,0.67,,f,t,f
8993600,Ella,2013-09-22,1,"Seattle, Washington, United States",within an hour,0.9,1,t,t,t
9016477,Claire,2013-09-23,1,"Seattle, Washington, United States",N/A,,,f,t,f
9029689,Monica,2013-09-24,1,"Seattle, Washington, United States",N/A,,,f,t,t
9031463,Marina,2013-09-24,1,"Seattle, Washington, United States",within a day,0.5,1,f,t,t
9046761,Younghee,2013-09-25,1,"Seattle, Washington, United States",within an hour,1,,f,t,f
9058822,Andre And Joel,2013-09-25,8,"Seattle, Washington, United States",within an hour,1,1,f,t,t
9059113,Nikki & William,2013-09-25,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
9060841,Ruby,2013-09-25,1,"Seattle, Washington, United States",within a day,0.5,,f,t,f
9077850,Lynette,2013-09-26,1,"Seattle, Washington, United States",within a few hours,0.8,1,f,t,t
9091378,Brittany,2013-09-27,1,"Seattle, Washington, United States",N/A,,,f,t,f
9126744,Meg,2013-09-29,1,"Seattle, Washington, United States",N/A,,,f,t,t
9148911,Constance,2013-09-30,1,"Seattle, Washington, United States",within a few hours,1,,t,t,t
9176068,Dan,2013-10-01,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
9195336,Scooter,2013-10-02,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
9207095,Grace,2013-10-03,8,"Seattle, Washington, United States",within an hour,0.86,1,f,t,t
9232171,Anna,2013-10-04,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
9233051,Sebastian,2013-10-04,1,"Seattle, Washington, United States",N/A,,,f,t,t
9263662,Katrina,2013-10-06,2,"Seattle, Washington, United States",within a few hours,1,1,t,t,t
9271799,Jeffrey,2013-10-06,1,"Seattle, Washington, United States",N/A,,,f,t,t
9281127,Elizabeth,2013-10-07,1,"Port Townsend, Washington, United States",within an hour,1,1,f,t,t
9318707,Herry,2013-10-09,1,"Seattle, Washington, United States",within a few hours,1,,f,t,t
9320574,Elvy,2013-10-09,1,"Seattle, Washington, United States",N/A,,,f,t,t
9330646,Carol,2013-10-09,2,"Seattle, Washington, United States",within a few hours,1,1,t,t,f
9337200,Brian,2013-10-09,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
9354671,Carmen,2013-10-10,1,"Seattle, Washington, United States",within a few hours,1,1,t,t,t
